DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS
"10.1080/16184742.2020.1725091
",Andrea N. Geurin,first,"Institute for Sport Business, Loughborough University London, London, UK",Athletes as ambush marketers? An examination of Rule 40 and athletes’ social media use during the 2016 Rio Olympic Games,2020-2-11,21,1,116-133,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1725091
",Erin L. McNary,additional,"Department of Kinesiology and Sport Sciences, University of Miami, Coral Gables, FL, USA",Athletes as ambush marketers? An examination of Rule 40 and athletes’ social media use during the 2016 Rio Olympic Games,2020-2-11,21,1,116-133,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1836011
",Jingxian (Cecilia) Zhang,first,"Department of Sport Management, School of Business & Professional Studies, Limestone University, Gaffney, SC, USA",Co-created value influences residents’ support toward the sporting event through the mediating mechanism of gratitude,2020-11-3,NA,NA,1-23,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1836011
",Kevin K. Byon,additional,"Sport Management Program, Department of Kinesiology, School of Public Health, Indiana University, Bloomington, IN, USA",Co-created value influences residents’ support toward the sporting event through the mediating mechanism of gratitude,2020-11-3,NA,NA,1-23,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1836011
",Yosuke Tsuji,additional,"Department of Global Business, College of Business, Rikkyo University, Tokyo, Japan",Co-created value influences residents’ support toward the sporting event through the mediating mechanism of gratitude,2020-11-3,NA,NA,1-23,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1836011
",Paul M. Pedersen,additional,"Sport Management Program, Department of Kinesiology, School of Public Health, Indiana University, Bloomington, IN, USA",Co-created value influences residents’ support toward the sporting event through the mediating mechanism of gratitude,2020-11-3,NA,NA,1-23,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1598454
",Yong Soo Kwon,first,"Department of Information and Industrial Engineering, Yonsei University, Seoul, Republic of Korea",Optimal location-allocation model for the installation of rooftop sports facilities in metropolitan areas,2019-4-24,20,2,189-204,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1598454
",Bo Kyeong Lee,additional,"Department of Information and Industrial Engineering, Yonsei University, Seoul, Republic of Korea",Optimal location-allocation model for the installation of rooftop sports facilities in metropolitan areas,2019-4-24,20,2,189-204,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1598454
",So Young Sohn,additional,"Department of Information and Industrial Engineering, Yonsei University, Seoul, Republic of Korea",Optimal location-allocation model for the installation of rooftop sports facilities in metropolitan areas,2019-4-24,20,2,189-204,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1689281
",Marjorie Bertschy,first,"Department of Marketing and Communication, International University of Monaco, Monaco",Esports extension of a football brand: stakeholder co-creation in action?,2019-12-3,20,1,47-68,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1689281
",Hans Mühlbacher,additional,"Department of Marketing and Communication, International University of Monaco, INSEEC Research Center, Monaco",Esports extension of a football brand: stakeholder co-creation in action?,2019-12-3,20,1,47-68,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2019.1689281
",Michel Desbordes,additional,"Faculty of Sport Sciences, Université Paris Sud, Orsay, France",Esports extension of a football brand: stakeholder co-creation in action?,2019-12-3,20,1,47-68,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1749689
",Cedric English,first,"School of Applied Sciences, Edinburgh Napier University, Edinburgh, UK",Exploring the coach–administrator relationship within the SA cricket development environment,2020-5-6,21,4,466-483,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1749689
",Christine Nash,additional,"Institute for Sport, PE, and Health Sciences, The University of Edinburgh, Edinburgh, UK",Exploring the coach–administrator relationship within the SA cricket development environment,2020-5-6,21,4,466-483,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2020.1749689
",Russell Martindale,additional,"School of Applied Sciences, Edinburgh Napier University, Edinburgh, UK",Exploring the coach–administrator relationship within the SA cricket development environment,2020-5-6,21,4,466-483,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1892161
",Eivind Å. Skille,first,"Inland Norway University of Applied Sciences, Elverum, Norway",The politics of organizing indigenous sport – cross-border and cross-sectoral complexity,2021-3-4,NA,NA,1-18,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1892161
",Kati Lehtonen,additional,"LIKES Research Centre for Physical Activity and Health, Jyväskylä, Finland",The politics of organizing indigenous sport – cross-border and cross-sectoral complexity,2021-3-4,NA,NA,1-18,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1892161
",Josef Fahlén,additional,"Department of Education, Umeå University, Umeå, Sweden",The politics of organizing indigenous sport – cross-border and cross-sectoral complexity,2021-3-4,NA,NA,1-18,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1931394
",David Cook,first,"Nottingham Business School, Nottingham Trent University, Nottingham, UK",The creation of shared value in the major sport event ecosystem: understanding the role of sponsors and hosts,2021-5-27,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1931394
",Rui Biscaia,additional,"Centre for Business in Society, Coventry University, Coventry, UK",The creation of shared value in the major sport event ecosystem: understanding the role of sponsors and hosts,2021-5-27,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1931394
",Karolos Papadas,additional,"University of York Management School, University of York, York, UK",The creation of shared value in the major sport event ecosystem: understanding the role of sponsors and hosts,2021-5-27,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1931394
",Lyndon Simkin,additional,"Centre for Business in Society, Coventry University, Coventry, UK",The creation of shared value in the major sport event ecosystem: understanding the role of sponsors and hosts,2021-5-27,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2021.1931394
",Libby Carter,additional,"Faculty of Business, Law and Social Sciences, Birmingham City University, Birmingham, UK",The creation of shared value in the major sport event ecosystem: understanding the role of sponsors and hosts,2021-5-27,NA,NA,1-22,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2011.577793
",Claudio M. Rocha,first,"a Sport Management Program , The Ohio State University , USA",Relationship between Organizational Support and Performance of College Coaches: A Mediational Model,2011-6-29,11,3,301-319,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2011.577793
",Packianathan Chelladurai,additional,"a Sport Management Program , The Ohio State University , USA",Relationship between Organizational Support and Performance of College Coaches: A Mediational Model,2011-6-29,11,3,301-319,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2052924
",Seongjin Yoo,first,"Department of Sport Management, University of Florida, Gainesville, FL, USA",Exploring volunteer engagement in a mega sport events: the role of functional attitudes,2022-4-1,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2052924
",Yong Jae Ko,additional,"Department of Sport Management, University of Florida, Gainesville, FL, USA",Exploring volunteer engagement in a mega sport events: the role of functional attitudes,2022-4-1,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2052924
",Youngjin Hur,additional,"Department of Physical Education, Konkuk University, Seoul, Republic of Korea",Exploring volunteer engagement in a mega sport events: the role of functional attitudes,2022-4-1,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2052924
",Hyejin Bang,additional,"Department of Counseling, Recreation, and School Psychology, Florida International University, Miami, FL, USA",Exploring volunteer engagement in a mega sport events: the role of functional attitudes,2022-4-1,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2022.2052924
",Taeho Kim,additional,"Department of Leadership, School Counseling & Sport Management, University of North Florida, Jacksonville, FL, USA",Exploring volunteer engagement in a mega sport events: the role of functional attitudes,2022-4-1,NA,NA,1-20,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1336782
",Andreas Ch. Weber,first,"Sport and Society Division, Swiss Federal Institute of Sport Magglingen, Magglingen, Switzerland",Positioning in Olympic Winter sports: analysing national prioritisation of funding and success in eight nations,2017-7-12,18,1,8-24,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1336782
",Veerle De Bosscher,additional,"Department of Sports Policy and Management, Vrije Universiteit Brussel, Brussels, Belgium",Positioning in Olympic Winter sports: analysing national prioritisation of funding and success in eight nations,2017-7-12,18,1,8-24,"Strategy and Management, Tourism, Leisure and Hospitality Management"
"10.1080/16184742.2017.1336782
",Hippolyt Kempf,additional,"Sport and Society Division, Swiss Federal Institute of Sport Magglingen, Magglingen, Switzerland",Positioning in Olympic Winter sports: analysing national prioritisation of funding and success in eight nations,2017-7-12,18,1,8-24,"Strategy and Management, Tourism, Leisure and Hospitality Management"
