DOI,AUTHOR_NAME,AUTHOR_ORDER,AFFILIATION,TITLE,DATE,VOLUME,ISSUE,PAGES,KEYWORDS
"10.1123/jsm.2013-0294
",Daniel S. Mason,additional,1University of Alberta,Framing Event Legacy in a Prospective Host City: Managing Vancouver’s Olympic Bid,NA,29,1,42-56,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2015-0180
",Verena Burk,first,1University of Tübingen,"“Same, Same—but Different!” On Consumers’ Use of Corporate PR Media in Sports",NA,30,4,353-368,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2015-0180
",Christoph G. Grimmer,additional,1University of Tübingen,"“Same, Same—but Different!” On Consumers’ Use of Corporate PR Media in Sports",NA,30,4,353-368,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2015-0180
",Tim Pawlowski,additional,1University of Tübingen,"“Same, Same—but Different!” On Consumers’ Use of Corporate PR Media in Sports",NA,30,4,353-368,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0032
",Dimitrios Kolyperas,first,1University of Stirling,Applying a Communicating Vessels Framework to CSR Value Co-creation: Empirical Evidence From Professional Team Sport Organizations,NA,30,6,702-719,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0032
",Christos Anagnostopoulos,additional,"2Molde University College and UCLan, Cyprus",Applying a Communicating Vessels Framework to CSR Value Co-creation: Empirical Evidence From Professional Team Sport Organizations,NA,30,6,702-719,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0032
",Simon Chadwick,additional,3University of Salford,Applying a Communicating Vessels Framework to CSR Value Co-creation: Empirical Evidence From Professional Team Sport Organizations,NA,30,6,702-719,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2016-0032
",Leigh Sparks,additional,1University of Stirling,Applying a Communicating Vessels Framework to CSR Value Co-creation: Empirical Evidence From Professional Team Sport Organizations,NA,30,6,702-719,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2014-0288
",Jon Welty Peachey,first,1University of Illinois,"Research Partnerships in Sport for Development and Peace: Challenges, Barriers, and Strategies",NA,30,3,282-297,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2014-0288
",Adam Cohen,additional,2Texas Tech University,"Research Partnerships in Sport for Development and Peace: Challenges, Barriers, and Strategies",NA,30,3,282-297,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.1.1.74
",John J. Jackson,first,1University of Victoria,Organizational Structure,NA,1,1,74-81,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.11.4.335
",Richard J. Cebula,first,1Georgia Institute of Technology,"The Impact of Public Mass Transit on the Operating Income of Professional Sports Franchises in the United States: A Preliminary Analysis for the NFL, MLB, and NBA",NA,11,4,335-342,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.11.4.335
",Richard Austin,additional,2University of North Carolina,"The Impact of Public Mass Transit on the Operating Income of Professional Sports Franchises in the United States: A Preliminary Analysis for the NFL, MLB, and NBA",NA,11,4,335-342,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.11.4.335
",Kimberly Wildener,additional,3University of North Carolina,"The Impact of Public Mass Transit on the Operating Income of Professional Sports Franchises in the United States: A Preliminary Analysis for the NFL, MLB, and NBA",NA,11,4,335-342,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.11.4.335
",Willie J. Belton,additional,4Georgia Institute of Technology,"The Impact of Public Mass Transit on the Operating Income of Professional Sports Franchises in the United States: A Preliminary Analysis for the NFL, MLB, and NBA",NA,11,4,335-342,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2014-0172
",Josh Ogden,first,1University of New Brunswick,Are Canadian Stakeholders Resting on Their Laurels? A Comparative Study of the Athlete Pathway Through the Swedish and Canadian Male Ice Hockey Systems,NA,30,3,312-328,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2014-0172
",Jonathon R. Edwards,additional,1University of New Brunswick,Are Canadian Stakeholders Resting on Their Laurels? A Comparative Study of the Athlete Pathway Through the Swedish and Canadian Male Ice Hockey Systems,NA,30,3,312-328,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2015-0255
",Julie D. Lanzillo,first,"1Neumann University, Aston, PA.","Governance and Policy in Sport Organizations, 3rd Edition",NA,29,5,588-589,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.13.4.333
",Brian A. Turner,first,"1School of Physical Activity and Educational Services, The Ohio State University",Managing Sports and Risk Management Strategies,NA,13,4,333-337,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.22.5.603
",Laura Misener,first,1University of Windsor,Urban Regimes and the Sporting Events Agenda: A Cross-National Comparison of Civic Development Strategies,NA,22,5,603-627,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.22.5.603
",Daniel S. Mason,additional,2University of Alberta,Urban Regimes and the Sporting Events Agenda: A Cross-National Comparison of Civic Development Strategies,NA,22,5,603-627,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.22.5.495
",Larry Dwyer,first,1University of New South Wales,Special Sport Events—Part II,NA,22,5,495-500,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.22.5.495
",Liz Fredline,additional,2Griffith University,Special Sport Events—Part II,NA,22,5,495-500,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2014-0064
",Jonathan A. Jensen,first,1The Ohio State University,"Sports Fans, Identity, and Socialization: Exploring the Fandemonium",NA,28,1,109-111,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2012-0243
",Soonhwan Lee,first,1Indiana University-Purdue University Indianapolis,Coverage of the Gay Games From 1980–2012 in U.S. Newspapers: An Analysis of Newspaper Article Framing,NA,28,2,176-188,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2012-0243
",Seungmo Kim,additional,2Hong Kong Baptist University,Coverage of the Gay Games From 1980–2012 in U.S. Newspapers: An Analysis of Newspaper Article Framing,NA,28,2,176-188,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2012-0243
",Adam Love,additional,3Mississippi State University,Coverage of the Gay Games From 1980–2012 in U.S. Newspapers: An Analysis of Newspaper Article Framing,NA,28,2,176-188,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.26.3.271
",Cody T. Havard,first,1The University of Memphis,"Eagle Blue: A Team, a Tribe, and a High School Basketball Season in Arctic Alaska",NA,26,3,271-272,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2014-0132
",Steve Swanson,first,1University of Worcester,Fandom in the Workplace: Multi-Target Identification in Professional Team Sports,NA,29,4,461-477,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2014-0132
",Aubrey Kent,additional,2Temple University,Fandom in the Workplace: Multi-Target Identification in Professional Team Sports,NA,29,4,461-477,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2015-0147
",Michael A. Odio,first,1University of Cincinnati,Sports Internships: How to Survive in the Industry,NA,29,3,334-335,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2015-0008
",Michael Roach,first,1Middle Tennessee State University,Does Prior NFL Head Coaching Experience Improve Team Performance?,NA,30,3,298-311,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2012-0296
",Trevor Bopp,first,1University of Florida,Racial Tasking and the College Quarterback: Redefining the Stacking Phenomenon,NA,28,2,136-142,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2012-0296
",Michael Sagas,additional,1University of Florida,Racial Tasking and the College Quarterback: Redefining the Stacking Phenomenon,NA,28,2,136-142,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2013-0024
",Brian P. Soebbing,first,1Louisana State University,The Effect of Price Dispersion on Major League Baseball Team Attendance,NA,28,4,433-446,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.2013-0024
",Nicholas M. Watanabe,additional,2University of Missouri,The Effect of Price Dispersion on Major League Baseball Team Attendance,NA,28,4,433-446,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
"10.1123/jsm.10.1.49
",Alison J. Armstrong-Doherty,first,1The University of Western Ontario,Resource Dependence-Based Perceived Control: An Examination of Canadian Interuniversity Athletics,NA,10,1,49-64,"Organizational Behavior and Human Resource Management, Physical Therapy, Sports Therapy and Rehabilitation, Orthopedics and Sports Medicine, General Decision Sciences"
